"",850,900,0.600000,0.800000,2.307689,47.500203,0.014217,-0.033600,11.859610,-18.518466,-0.310641,3.030818,1.495779,-11.751083,-0.149504,-1.830431,-0.073608,-0.771549,-1.303621,
"",900,950,0.600000,0.800000,1.264417,37.080566,0.020210,0.054344,11.857573,-14.924993,-0.188242,2.393113,0.549299,-7.102173,0.180157,-2.143659,0.065401,0.451808,-0.965097,
"",950,1000,0.600000,0.800000,1.019322,27.393281,0.020506,-0.070568,9.372613,-9.287031,-0.202125,1.371971,-0.445331,-4.770977,0.617855,-1.692146,-0.091318,0.159421,-0.938071,
"",1000,1100,0.600000,0.800000,0.741934,19.707396,0.008370,0.074577,6.975003,-5.816920,-0.174659,0.801406,-0.131868,-1.351871,0.337342,-1.910895,0.033351,0.089407,-0.384608,
"",1100,1200,0.600000,0.800000,0.533912,12.200692,0.024340,0.010727,5.454451,-3.458128,-0.186464,0.443069,-0.123900,-0.580937,0.064612,-0.864122,0.021924,-0.048110,-0.616408,
"",1200,1300,0.600000,0.800000,0.251184,7.277807,0.021413,-0.032221,4.279381,-1.388989,-0.112724,0.251476,-0.337234,0.515774,0.312441,-0.842960,-0.036593,0.077965,-0.259993,
"",1300,1400,0.600000,0.800000,0.190607,4.845002,0.011442,-0.014254,3.345665,-1.019166,-0.076714,0.139988,-0.139880,0.801006,0.105241,-0.478061,-0.015382,-0.058677,-0.303825,
"",1400,1500,0.600000,0.800000,0.156983,3.247266,0.016490,-0.015531,2.620680,-0.551482,-0.081988,0.128512,0.025007,0.785770,-0.032184,-0.278360,-0.009965,-0.092238,-0.156151,
"",1500,1750,0.600000,0.800000,0.035666,1.871893,0.001381,-0.002166,1.930176,-0.458418,-0.006659,0.049389,-0.007245,0.677741,0.014277,-0.129852,0.001005,-0.016531,-0.126667,
"",1750,2000,0.600000,0.800000,0.024199,0.821630,0.001849,-0.004648,1.133630,-0.171624,-0.012698,0.021852,0.043194,0.417812,0.014585,-0.067188,-0.007486,-0.040037,-0.031378,
"",2000,5000,0.600000,0.800000,0.002110,0.039821,0.000156,0.001119,0.159809,-0.005290,-0.001987,-0.001147,0.002881,0.064439,-0.001392,-0.013380,0.001128,0.001050,0.001118,
